instrument,timeframe,variant,signal_time,entry_time,exit_time,entry_session_time,session_rollup,rth_segment,trading_day,direction,reason,level,entry,stop,target,exit,outcome,r,mfe_r,mae_r,risk_points,delta,delta_pct,depth_imbalance,wick_ratio,volume_ratio,signal_volume,bid_volume,ask_volume,depth_bid_churn,depth_ask_churn,top_bid_churn,top_ask_churn,quote_bid_churn,quote_ask_churn,bid_quote_updates,ask_quote_updates,signal_trades,signal_depth_rows
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-03T14:50:00Z,2025-03-03T14:50:00Z,2025-03-03T14:57:00Z,2025-03-03T09:50:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-03-03,short,vwap_bear_rejection,20988.7877,20941.2500,20986.2500,20851.2500,20851.2500,target,1.975111,2.094444,-0.505556,45.0000,-2268,-0.175596,0.000000,0.000000,1.442435,12916,7592,5324,0,0,0,0,0,0,0,0,7122,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-03T15:31:00Z,2025-03-03T15:31:00Z,2025-03-03T15:32:00Z,2025-03-03T10:31:00-05:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-03-03,long,vwap_bull_rejection,20950.9043,20971.0000,20952.2500,21008.5000,20952.2500,stop,-1.059733,0.346667,-1.306667,18.7500,1540,0.131759,0.000000,0.000000,1.699418,11688,5074,6614,0,0,0,0,0,0,0,0,6960,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-03T17:46:00Z,2025-03-03T17:46:00Z,2025-03-03T17:55:00Z,2025-03-03T12:46:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-03-03,short,vwap_bear_rejection,20938.6474,20918.2500,20939.5000,20875.7500,20875.7500,target,1.947294,2.435294,-0.152941,21.2500,-834,-0.223953,0.000000,0.000000,1.601479,3724,2279,1445,0,0,0,0,0,0,0,0,1992,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-04T00:08:00Z,2025-03-04T00:08:00Z,2025-03-04T00:09:00Z,2025-03-03T19:08:00-05:00,overnight,overnight,2025-03-04,long,vwap_bull_rejection,20521.2925,20524.5000,20522.2500,20529.0000,20522.2500,stop,-1.497778,1.333333,-3.888889,2.2500,152,0.186275,0.000000,0.000000,1.282817,816,332,484,0,0,0,0,0,0,0,0,436,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-04T00:10:00Z,2025-03-04T00:10:00Z,2025-03-04T00:18:00Z,2025-03-03T19:10:00-05:00,overnight,overnight,2025-03-04,short,vwap_bear_rejection,20520.8630,20499.5000,20521.0000,20456.5000,20521.0000,stop,-1.052093,0.313953,-1.116279,21.5000,-385,-0.323258,0.000000,0.000000,1.864287,1191,788,403,0,0,0,0,0,0,0,0,681,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-04T00:53:00Z,2025-03-04T00:53:00Z,2025-03-04T00:57:00Z,2025-03-03T19:53:00-05:00,overnight,overnight,2025-03-04,long,vwap_bull_rejection,20518.9227,20528.5000,20520.0000,20545.5000,20545.5000,target,1.868235,2.147059,-0.411765,8.5000,126,0.101286,0.000000,0.000000,1.884563,1244,559,685,0,0,0,0,0,0,0,0,801,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-04T01:19:00Z,2025-03-04T01:19:00Z,2025-03-04T01:21:00Z,2025-03-03T20:19:00-05:00,overnight,overnight,2025-03-04,short,vwap_bear_rejection,20522.6709,20514.7500,20521.5000,20501.2500,20501.2500,target,1.834074,2.888889,-0.148148,6.7500,-212,-0.253589,0.000000,0.000000,1.230860,836,524,312,0,0,0,0,0,0,0,0,493,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-04T17:22:00Z,2025-03-04T17:22:00Z,2025-03-04T17:42:00Z,2025-03-04T12:22:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-03-04,long,vwap_bull_rejection,20322.4457,20369.7500,20326.5000,20456.2500,20368.2500,timeout,-0.060578,1.456647,-0.901734,43.2500,1244,0.253567,0.000000,0.000000,1.480677,4906,1831,3075,0,0,0,0,0,0,0,0,2862,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-04T23:04:00Z,2025-03-04T23:04:00Z,2025-03-04T23:24:00Z,2025-03-04T18:04:00-05:00,overnight,overnight,2025-03-05,long,vwap_bull_rejection,20547.0793,20564.2500,20549.5000,20593.7500,20558.0000,timeout,-0.499661,0.830508,-0.779661,14.7500,140,0.292887,0.000000,0.000000,1.220789,478,169,309,0,0,0,0,0,0,0,0,358,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-04T23:49:00Z,2025-03-04T23:49:00Z,2025-03-04T23:51:00Z,2025-03-04T18:49:00-05:00,overnight,overnight,2025-03-05,short,vwap_bear_rejection,20569.3638,20562.7500,20569.5000,20549.2500,20569.5000,stop,-1.165926,0.333333,-1.555556,6.7500,-116,-0.221374,0.000000,0.000000,1.271382,524,320,204,0,0,0,0,0,0,0,0,350,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T00:15:00Z,2025-03-05T00:15:00Z,2025-03-05T00:16:00Z,2025-03-04T19:15:00-05:00,overnight,overnight,2025-03-05,short,vwap_bear_rejection,20570.8515,20566.2500,20570.0000,20558.7500,20558.7500,target,1.701333,2.666667,-0.800000,3.7500,-154,-0.276978,0.000000,0.000000,1.227373,556,355,201,0,0,0,0,0,0,0,0,320,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T00:16:00Z,2025-03-05T00:16:00Z,2025-03-05T00:23:00Z,2025-03-04T19:16:00-05:00,overnight,overnight,2025-03-05,short,vwap_bear_rejection,20570.6012,20556.2500,20569.5000,20529.7500,20529.7500,target,1.915472,2.094340,-0.320755,13.2500,-94,-0.120513,0.000000,0.000000,1.669163,780,437,343,0,0,0,0,0,0,0,0,505,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T03:39:00Z,2025-03-05T03:39:00Z,2025-03-05T03:41:00Z,2025-03-04T22:39:00-05:00,overnight,overnight,2025-03-05,short,vwap_bear_rejection,20519.2006,20507.0000,20518.0000,20485.0000,20518.0000,stop,-1.101818,0.340909,-1.045455,11.0000,-247,-0.247743,0.000000,0.000000,1.971330,997,622,375,0,0,0,0,0,0,0,0,612,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T05:19:00Z,2025-03-05T05:19:00Z,2025-03-05T05:20:00Z,2025-03-05T00:19:00-05:00,overnight,overnight,2025-03-05,short,vwap_bear_rejection,20522.6878,20518.0000,20521.5000,20511.0000,20521.5000,stop,-1.320000,0.142857,-1.500000,3.5000,-96,-0.191235,0.000000,0.000000,1.641596,502,299,203,0,0,0,0,0,0,0,0,307,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T06:31:00Z,2025-03-05T06:31:00Z,2025-03-05T06:32:00Z,2025-03-05T01:31:00-05:00,overnight,overnight,2025-03-05,long,vwap_bull_rejection,20524.0692,20527.5000,20523.7500,20535.0000,20523.7500,stop,-1.298667,0.000000,-1.133333,3.7500,74,0.171296,0.000000,0.000000,1.433311,432,179,253,0,0,0,0,0,0,0,0,289,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T08:06:00Z,2025-03-05T08:06:00Z,2025-03-05T08:10:00Z,2025-03-05T03:06:00-05:00,overnight,overnight,2025-03-05,long,vwap_bull_rejection,20527.1729,20533.0000,20521.7500,20555.5000,20521.7500,stop,-1.099556,0.600000,-1.688889,11.2500,118,0.103147,0.000000,0.000000,1.931780,1144,513,631,0,0,0,0,0,0,0,0,588,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T08:10:00Z,2025-03-05T08:10:00Z,2025-03-05T08:11:00Z,2025-03-05T03:10:00-05:00,overnight,overnight,2025-03-05,short,vwap_bear_rejection,20527.1893,20517.7500,20527.5000,20498.2500,20527.5000,stop,-1.114872,0.487179,-1.179487,9.7500,-268,-0.238434,0.000000,0.000000,1.663953,1124,696,428,0,0,0,0,0,0,0,0,669,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T10:58:00Z,2025-03-05T10:58:00Z,2025-03-05T11:03:00Z,2025-03-05T05:58:00-05:00,overnight,overnight,2025-03-05,long,vwap_bull_rejection,20539.7991,20555.5000,20539.0000,20588.5000,20539.0000,stop,-1.067879,0.090909,-1.090909,16.5000,101,0.116494,0.000000,0.000000,1.611824,867,383,484,0,0,0,0,0,0,0,0,498,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T11:09:00Z,2025-03-05T11:09:00Z,2025-03-05T11:10:00Z,2025-03-05T06:09:00-05:00,overnight,overnight,2025-03-05,short,vwap_bear_rejection,20539.8477,20535.0000,20540.5000,20524.0000,20540.5000,stop,-1.203636,0.136364,-1.636364,5.5000,-145,-0.134633,0.000000,0.000000,2.084180,1077,611,466,0,0,0,0,0,0,0,0,609,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T11:44:00Z,2025-03-05T11:44:00Z,2025-03-05T11:52:00Z,2025-03-05T06:44:00-05:00,overnight,overnight,2025-03-05,long,vwap_bull_rejection,20539.9044,20551.7500,20539.5000,20576.2500,20539.5000,stop,-1.091429,0.489796,-1.897959,12.2500,116,0.241667,0.000000,0.000000,1.212121,480,182,298,0,0,0,0,0,0,0,0,293,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T17:23:00Z,2025-03-05T17:23:00Z,2025-03-05T17:43:00Z,2025-03-05T12:23:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-03-05,long,vwap_bull_rejection,20418.7073,20453.2500,20423.5000,20512.7500,20507.5000,timeout,1.785882,1.974790,-0.672269,29.7500,847,0.194400,0.000000,0.000000,1.237907,4357,1755,2602,0,0,0,0,0,0,0,0,2437,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-05T23:11:00Z,2025-03-05T23:11:00Z,2025-03-05T23:23:00Z,2025-03-05T18:11:00-05:00,overnight,overnight,2025-03-06,long,vwap_bull_rejection,20622.0894,20629.7500,20622.2500,20644.7500,20622.2500,stop,-1.149333,1.833333,-1.566667,7.5000,57,0.115152,0.000000,0.000000,1.701323,495,219,276,0,0,0,0,0,0,0,0,295,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-06T02:18:00Z,2025-03-06T02:18:00Z,2025-03-06T02:23:00Z,2025-03-05T21:18:00-05:00,overnight,overnight,2025-03-06,short,vwap_bear_rejection,20612.3085,20608.5000,20613.7500,20598.0000,20598.0000,target,1.786667,3.333333,-0.238095,5.2500,-170,-0.464481,0.000000,0.000000,1.296953,366,268,98,0,0,0,0,0,0,0,0,220,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-06T05:51:00Z,2025-03-06T05:51:00Z,2025-03-06T05:52:00Z,2025-03-06T00:51:00-05:00,overnight,overnight,2025-03-06,short,vwap_bear_rejection,20615.1608,20610.5000,20615.0000,20601.5000,20615.0000,stop,-1.248889,0.111111,-1.166667,4.5000,-49,-0.137255,0.000000,0.000000,1.399177,357,203,154,0,0,0,0,0,0,0,0,216,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-06T06:01:00Z,2025-03-06T06:01:00Z,2025-03-06T06:08:00Z,2025-03-06T01:01:00-05:00,overnight,overnight,2025-03-06,short,vwap_bear_rejection,20615.0850,20608.7500,20614.0000,20598.2500,20598.2500,target,1.786667,2.190476,-0.666667,5.2500,-241,-0.256656,0.000000,0.000000,3.413304,939,590,349,0,0,0,0,0,0,0,0,532,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-06T07:21:00Z,2025-03-06T07:21:00Z,2025-03-06T07:28:00Z,2025-03-06T02:21:00-05:00,overnight,overnight,2025-03-06,long,vwap_bull_rejection,20616.6324,20624.5000,20617.2500,20639.0000,20617.2500,stop,-1.154483,1.551724,-1.103448,7.2500,140,0.289256,0.000000,0.000000,1.565836,484,172,312,0,0,0,0,0,0,0,0,303,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T02:13:00Z,2025-03-07T02:13:00Z,2025-03-07T02:17:00Z,2025-03-06T21:13:00-05:00,overnight,overnight,2025-03-07,long,vwap_bull_rejection,20188.0920,20195.2500,20187.5000,20210.7500,20210.7500,target,1.855484,2.806452,-0.032258,7.7500,88,0.162963,0.000000,0.000000,2.086150,540,226,314,0,0,0,0,0,0,0,0,303,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T03:12:00Z,2025-03-07T03:12:00Z,2025-03-07T03:22:00Z,2025-03-06T22:12:00-05:00,overnight,overnight,2025-03-07,short,vwap_bear_rejection,20189.2195,20183.2500,20190.7500,20168.2500,20168.2500,target,1.850667,2.666667,-0.266667,7.5000,-39,-0.179724,0.000000,0.000000,1.458824,217,128,89,0,0,0,0,0,0,0,0,135,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T10:53:00Z,2025-03-07T10:53:00Z,2025-03-07T10:54:00Z,2025-03-07T05:53:00-05:00,overnight,overnight,2025-03-07,short,vwap_bear_rejection,20177.3547,20171.7500,20176.7500,20161.7500,20176.7500,stop,-1.224000,0.200000,-1.550000,5.0000,-94,-0.252688,0.000000,0.000000,1.451424,372,233,139,0,0,0,0,0,0,0,0,197,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T10:57:00Z,2025-03-07T10:57:00Z,2025-03-07T10:58:00Z,2025-03-07T05:57:00-05:00,overnight,overnight,2025-03-07,short,vwap_bear_rejection,20177.3491,20173.7500,20177.7500,20165.7500,20165.7500,target,1.720000,2.062500,-0.750000,4.0000,-70,-0.177665,0.000000,0.000000,1.641325,394,232,162,0,0,0,0,0,0,0,0,221,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T10:58:00Z,2025-03-07T10:58:00Z,2025-03-07T11:00:00Z,2025-03-07T05:58:00-05:00,overnight,overnight,2025-03-07,short,vwap_bear_rejection,20177.3378,20166.2500,20177.0000,20144.7500,20177.0000,stop,-1.104186,0.116279,-1.162791,10.7500,-84,-0.224599,0.000000,0.000000,1.519707,374,229,145,0,0,0,0,0,0,0,0,224,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T11:06:00Z,2025-03-07T11:06:00Z,2025-03-07T11:07:00Z,2025-03-07T06:06:00-05:00,overnight,overnight,2025-03-07,long,vwap_bull_rejection,20177.2073,20184.5000,20178.5000,20196.5000,20178.5000,stop,-1.186667,0.083333,-1.291667,6.0000,118,0.176119,0.000000,0.000000,1.714871,670,276,394,0,0,0,0,0,0,0,0,389,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T11:33:00Z,2025-03-07T11:33:00Z,2025-03-07T11:50:00Z,2025-03-07T06:33:00-05:00,overnight,overnight,2025-03-07,long,vwap_bull_rejection,20177.1817,20185.5000,20176.7500,20203.0000,20176.7500,stop,-1.128000,1.857143,-1.114286,8.7500,68,0.178947,0.000000,0.000000,1.651097,380,156,224,0,0,0,0,0,0,0,0,224,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T11:51:00Z,2025-03-07T11:51:00Z,2025-03-07T11:52:00Z,2025-03-07T06:51:00-05:00,overnight,overnight,2025-03-07,short,vwap_bear_rejection,20177.4506,20175.7500,20178.0000,20171.2500,20178.0000,stop,-1.497778,0.888889,-1.111111,2.2500,-138,-0.175127,0.000000,0.000000,2.159200,788,463,325,0,0,0,0,0,0,0,0,466,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T13:37:00Z,2025-03-07T13:37:00Z,2025-03-07T13:40:00Z,2025-03-07T08:37:00-05:00,overnight,overnight,2025-03-07,long,vwap_bull_rejection,20170.6870,20205.5000,20165.7500,20285.0000,20165.7500,stop,-1.028176,0.289308,-1.446541,39.7500,477,0.105601,0.000000,0.000000,1.773598,4517,2020,2497,0,0,0,0,0,0,0,0,2762,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-07T17:48:00Z,2025-03-07T17:48:00Z,2025-03-07T17:53:00Z,2025-03-07T12:48:00-05:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-03-07,short,vwap_bear_rejection,20037.9668,20000.2500,20031.5000,19937.7500,20031.5000,stop,-1.035840,0.488000,-1.152000,31.2500,-873,-0.139035,0.000000,0.000000,1.202977,6279,3576,2703,0,0,0,0,0,0,0,0,3354,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-09T22:08:00Z,2025-03-09T22:08:00Z,2025-03-09T22:10:00Z,2025-03-09T18:08:00-04:00,overnight,overnight,2025-03-10,short,vwap_bear_rejection,20095.5849,20080.0000,20098.7500,20042.5000,20042.5000,target,1.940267,2.413333,-0.253333,18.7500,-117,-0.168345,0.000000,0.000000,1.300646,695,406,289,0,0,0,0,0,0,0,0,447,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-09T22:28:00Z,2025-03-09T22:28:00Z,2025-03-09T22:31:00Z,2025-03-09T18:28:00-04:00,overnight,overnight,2025-03-10,short,vwap_bear_rejection,20055.0552,20034.5000,20058.7500,19986.0000,20058.7500,stop,-1.046186,0.206186,-1.226804,24.2500,-244,-0.170629,0.000000,0.000000,1.406650,1430,837,593,0,0,0,0,0,0,0,0,878,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-10T22:27:00Z,2025-03-10T22:27:00Z,2025-03-10T22:36:00Z,2025-03-10T18:27:00-04:00,overnight,overnight,2025-03-11,long,vwap_bull_rejection,19412.2849,19427.2500,19413.0000,19455.7500,19413.0000,stop,-1.078596,0.473684,-1.456140,14.2500,285,0.277507,0.000000,0.000000,1.373546,1027,371,656,0,0,0,0,0,0,0,0,539,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-11T13:37:00Z,2025-03-11T13:37:00Z,2025-03-11T13:57:00Z,2025-03-11T09:37:00-04:00,rth_09_30_16_00,rth_open_09_30_11_00,2025-03-11,long,vwap_bull_rejection,19420.8453,19485.2500,19421.7500,19612.2500,19522.7500,timeout,0.572913,1.791339,-0.102362,63.5000,1791,0.142290,0.000000,0.000000,3.085087,12587,5398,7189,0,0,0,0,0,0,0,0,7434,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-11T22:11:00Z,2025-03-11T22:11:00Z,2025-03-11T22:26:00Z,2025-03-11T18:11:00-04:00,overnight,overnight,2025-03-12,long,vwap_bull_rejection,19423.8629,19443.5000,19424.5000,19481.5000,19424.5000,stop,-1.058947,0.407895,-1.131579,19.0000,230,0.340237,0.000000,0.000000,1.640976,676,223,453,0,0,0,0,0,0,0,0,347,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-11T22:27:00Z,2025-03-11T22:27:00Z,2025-03-11T22:29:00Z,2025-03-11T18:27:00-04:00,overnight,overnight,2025-03-12,short,vwap_bear_rejection,19430.8630,19419.2500,19429.5000,19398.7500,19429.5000,stop,-1.109268,0.243902,-1.414634,10.2500,-104,-0.207171,0.000000,0.000000,1.431015,502,303,199,0,0,0,0,0,0,0,0,314,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-11T23:26:00Z,2025-03-11T23:26:00Z,2025-03-11T23:27:00Z,2025-03-11T19:26:00-04:00,overnight,overnight,2025-03-12,short,vwap_bear_rejection,19447.3998,19444.0000,19446.0000,19440.0000,19440.0000,target,1.440000,3.750000,-0.375000,2.0000,-88,-0.140575,0.000000,0.000000,1.581407,626,357,269,0,0,0,0,0,0,0,0,412,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-11T23:46:00Z,2025-03-11T23:46:00Z,2025-03-11T23:55:00Z,2025-03-11T19:46:00-04:00,overnight,overnight,2025-03-12,long,vwap_bull_rejection,19446.0637,19454.7500,19444.5000,19475.2500,19475.2500,target,1.890732,2.268293,-0.780488,10.2500,92,0.203540,0.000000,0.000000,1.239035,452,180,272,0,0,0,0,0,0,0,0,304,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T00:41:00Z,2025-03-12T00:41:00Z,2025-03-12T00:43:00Z,2025-03-11T20:41:00-04:00,overnight,overnight,2025-03-12,short,vwap_bear_rejection,19456.1044,19450.7500,19454.5000,19443.2500,19443.2500,target,1.701333,2.866667,-0.466667,3.7500,-115,-0.120925,0.000000,0.000000,2.276209,951,533,418,0,0,0,0,0,0,0,0,576,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T01:16:00Z,2025-03-12T01:16:00Z,2025-03-12T01:18:00Z,2025-03-11T21:16:00-04:00,overnight,overnight,2025-03-12,long,vwap_bull_rejection,19456.5346,19463.0000,19456.2500,19476.5000,19456.2500,stop,-1.165926,0.444444,-1.296296,6.7500,96,0.187500,0.000000,0.000000,1.509434,512,208,304,0,0,0,0,0,0,0,0,322,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T01:23:00Z,2025-03-12T01:23:00Z,2025-03-12T01:28:00Z,2025-03-11T21:23:00-04:00,overnight,overnight,2025-03-12,long,vwap_bull_rejection,19456.5698,19464.5000,19455.2500,19483.0000,19455.2500,stop,-1.121081,0.621622,-1.783784,9.2500,97,0.243108,0.000000,0.000000,1.349112,399,151,248,0,0,0,0,0,0,0,0,262,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T01:37:00Z,2025-03-12T01:37:00Z,2025-03-12T01:49:00Z,2025-03-11T21:37:00-04:00,overnight,overnight,2025-03-12,long,vwap_bull_rejection,19456.5091,19464.7500,19456.7500,19480.7500,19480.7500,target,1.860000,2.187500,-0.312500,8.0000,150,0.266904,0.000000,0.000000,1.541838,562,206,356,0,0,0,0,0,0,0,0,376,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T02:45:00Z,2025-03-12T02:45:00Z,2025-03-12T02:55:00Z,2025-03-11T22:45:00-04:00,overnight,overnight,2025-03-12,long,vwap_bull_rejection,19459.5762,19466.0000,19457.0000,19484.0000,19457.0000,stop,-1.124444,0.333333,-1.194444,9.0000,73,0.259786,0.000000,0.000000,1.344819,281,104,177,0,0,0,0,0,0,0,0,177,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T03:15:00Z,2025-03-12T03:15:00Z,2025-03-12T03:17:00Z,2025-03-11T23:15:00-04:00,overnight,overnight,2025-03-12,long,vwap_bull_rejection,19459.6765,19461.7500,19457.7500,19469.7500,19457.7500,stop,-1.280000,0.375000,-1.625000,4.0000,102,0.392308,0.000000,0.000000,1.264284,260,79,181,0,0,0,0,0,0,0,0,128,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T04:55:00Z,2025-03-12T04:55:00Z,2025-03-12T04:57:00Z,2025-03-12T00:55:00-04:00,overnight,overnight,2025-03-12,short,vwap_bear_rejection,19458.7656,19456.5000,19459.7500,19450.0000,19459.7500,stop,-1.344615,0.000000,-1.769231,3.2500,-54,-0.306818,0.000000,0.000000,1.325800,176,115,61,0,0,0,0,0,0,0,0,95,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T05:16:00Z,2025-03-12T05:16:00Z,2025-03-12T05:26:00Z,2025-03-12T01:16:00-04:00,overnight,overnight,2025-03-12,short,vwap_bear_rejection,19458.6596,19452.7500,19458.5000,19441.2500,19458.5000,stop,-1.194783,0.826087,-1.086957,5.7500,-53,-0.256039,0.000000,0.000000,1.235452,207,130,77,0,0,0,0,0,0,0,0,124,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T15:47:00Z,2025-03-12T15:47:00Z,2025-03-12T15:52:00Z,2025-03-12T11:47:00-04:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-03-12,long,vwap_bull_rejection,19584.2877,19601.0000,19588.0000,19627.0000,19627.0000,target,1.913846,2.153846,-0.884615,13.0000,1136,0.152853,0.000000,0.000000,1.621309,7432,3148,4284,0,0,0,0,0,0,0,0,3662,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T15:59:00Z,2025-03-12T15:59:00Z,2025-03-12T16:05:00Z,2025-03-12T11:59:00-04:00,rth_09_30_16_00,rth_lunch_11_30_13_30,2025-03-12,long,vwap_bull_rejection,19585.0506,19619.7500,19586.7500,19685.7500,19586.7500,stop,-1.033939,0.560606,-1.015152,33.0000,1150,0.173979,0.000000,0.000000,1.485978,6610,2730,3880,0,0,0,0,0,0,0,0,3628,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T22:11:00Z,2025-03-12T22:11:00Z,2025-03-12T22:14:00Z,2025-03-12T18:11:00-04:00,overnight,overnight,2025-03-13,long,vwap_bull_rejection,19584.1696,19587.5000,19580.7500,19601.0000,19601.0000,target,1.834074,2.962963,-0.148148,6.7500,90,0.198238,0.000000,0.000000,1.525538,454,182,272,0,0,0,0,0,0,0,0,237,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-12T22:56:00Z,2025-03-12T22:56:00Z,2025-03-12T23:02:00Z,2025-03-12T18:56:00-04:00,overnight,overnight,2025-03-13,long,vwap_bull_rejection,19610.1638,19620.5000,19611.2500,19639.0000,19639.0000,target,1.878919,2.432432,-0.378378,9.2500,113,0.232990,0.000000,0.000000,1.526117,485,186,299,0,0,0,0,0,0,0,0,297,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-13T00:54:00Z,2025-03-13T00:54:00Z,2025-03-13T01:00:00Z,2025-03-12T20:54:00-04:00,overnight,overnight,2025-03-13,long,vwap_bull_rejection,19645.8049,19657.2500,19645.0000,19681.7500,19645.0000,stop,-1.091429,0.775510,-1.285714,12.2500,119,0.243354,0.000000,0.000000,1.472005,489,185,304,0,0,0,0,0,0,0,0,322,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-13T01:04:00Z,2025-03-13T01:04:00Z,2025-03-13T01:20:00Z,2025-03-12T21:04:00-04:00,overnight,overnight,2025-03-13,short,vwap_bear_rejection,19646.1320,19635.7500,19648.5000,19610.2500,19648.5000,stop,-1.087843,0.725490,-1.254902,12.7500,-254,-0.187040,0.000000,0.000000,3.202075,1358,806,552,0,0,0,0,0,0,0,0,782,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-13T01:31:00Z,2025-03-13T01:31:00Z,2025-03-13T01:51:00Z,2025-03-12T21:31:00-04:00,overnight,overnight,2025-03-13,short,vwap_bear_rejection,19645.1526,19622.2500,19645.2500,19576.2500,19621.2500,timeout,-0.005217,0.663043,-0.413043,23.0000,-556,-0.353240,0.000000,0.000000,5.356474,1574,1065,509,0,0,0,0,0,0,0,0,873,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-13T11:27:00Z,2025-03-13T11:27:00Z,2025-03-13T11:30:00Z,2025-03-13T07:27:00-04:00,overnight,overnight,2025-03-13,short,vwap_bear_rejection,19539.0059,19528.0000,19538.2500,19507.5000,19538.2500,stop,-1.109268,0.658537,-1.439024,10.2500,-208,-0.177172,0.000000,0.000000,1.450905,1174,691,483,0,0,0,0,0,0,0,0,648,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-13T11:31:00Z,2025-03-13T11:31:00Z,2025-03-13T11:36:00Z,2025-03-13T07:31:00-04:00,overnight,overnight,2025-03-13,long,vwap_bull_rejection,19538.9757,19550.2500,19537.2500,19576.2500,19537.2500,stop,-1.086154,0.653846,-1.096154,13.0000,229,0.133996,0.000000,0.000000,1.954148,1709,740,969,0,0,0,0,0,0,0,0,901,0
MNQ DATABENTO,1,vwap_delta_rejection,2025-03-13T13:00:00Z,2025-03-13T13:00:00Z,2025-03-13T13:09:00Z,2025-03-13T09:00:00-04:00,overnight,overnight,2025-03-13,long,vwap_bull_rejection,19537.1676,19555.7500,19539.7500,19587.7500,19587.7500,target,1.930000,2.062500,-0.078125,16.0000,231,0.114983,0.000000,0.000000,1.328045,2009,889,1120,0,0,0,0,0,0,0,0,1118,0
